ovlp_gene	gene_id	collapsing_category	collapsing_gene_id	gnSimpleBiotype	coverage
1	ENSMUSG00000089804.5	Overlaps	ENSG00000254024.2	lncRNA	0.857
1	ENSMUSG00000089810.2	Overlaps	ENSG00000278768.5	lncRNA	0.273
1	ENSMUSG00000089812.5	Overlaps	ENSG00000203706.10	lncRNA	0.667
1	ENSMUSG00000089827.3	Overlaps,Extends	ENSG00000301460.1	lncRNA	0.818
1	ENSMUSG00000089887.4	Overlaps,Included	ENSG00000283096.1	lncRNA	0.068
1	ENSMUSG00000089957.4	Overlaps	ENSG00000298974.1	lncRNA	0.702
1	ENSMUSG00000090017.4	Overlaps,Included	ENSG00000237552.2	lncRNA	0.123
1	ENSMUSG00000090023.3	Included	ENSG00000218537.1	lncRNA	0.216
1	ENSMUSG00000090063.8	Overlaps,Extends,Included,Equal	ENSG00000231764.12,ENSG00000309522.1	lncRNA	0.145
1	ENSMUSG00000090086.10	Overlaps,Included	ENSG00000212694.8	lncRNA	0.255
1	ENSMUSG00000090207.4	Overlaps,Included	ENSG00000288988.2	lncRNA	0.477
1	ENSMUSG00000090386.13	Equal,Overlaps,Extends,Included	ENSG00000215386.16	lncRNA	0.466
1	ENSMUSG00000090534.3	Equal,Overlaps	ENSG00000227640.5	lncRNA	0.695
1	ENSMUSG00000090576.4	Overlaps,Extends,Included	ENSG00000306006.1	lncRNA	0.418
1	ENSMUSG00000090608.2	Overlaps	ENSG00000288720.2	lncRNA	0.104
1	ENSMUSG00000090622.2	Included	ENSG00000289989.2	lncRNA	0.100
1	ENSMUSG00000090709.4	Overlaps,Included	ENSG00000289424.3	lncRNA	0.193
1	ENSMUSG00000090952.5	Overlaps,Included	ENSG00000269386.7	lncRNA	0.339
1	ENSMUSG00000091378.3	Overlaps	ENSG00000177640.17	lncRNA	0.280
1	ENSMUSG00000091425.2	Equal	ENSG00000307431.1	lncRNA	0.970
1	ENSMUSG00000091514.5	Overlaps	ENSG00000285632.2	lncRNA	0.189
1	ENSMUSG00000091623.4	Overlaps,Included	ENSG00000272677.4	lncRNA	0.232
1	ENSMUSG00000092085.3	Overlaps	ENSG00000227741.2	lncRNA	0.730
1	ENSMUSG00000092090.5	Overlaps,Included	ENSG00000292309.2	lncRNA	0.285
1	ENSMUSG00000092201.9	Overlaps	ENSG00000250007.10	lncRNA	0.190
1	ENSMUSG00000092242.3	Included	ENSG00000241231.3	lncRNA	0.080
1	ENSMUSG00000092250.3	Included	ENSG00000257582.6	lncRNA	0.169
1	ENSMUSG00000092341.7	Included,Overlaps,Equal	ENSG00000251562.12	lncRNA	0.523
1	ENSMUSG00000092346.3	Overlaps	ENSG00000297403.1	lncRNA	0.398
1	ENSMUSG00000092371.3	Included	ENSG00000233175.3	lncRNA	0.321
1	ENSMUSG00000092375.3	Overlaps	ENSG00000234688.4	lncRNA	0.118
1	ENSMUSG00000092381.3	Overlaps	ENSG00000267282.2	lncRNA	0.298
1	ENSMUSG00000092483.2	Overlaps	ENSG00000272449.4	lncRNA	0.977
1	ENSMUSG00000092539.5	Overlaps,Included	ENSG00000309012.1	lncRNA	0.091
1	ENSMUSG00000092569.5	Overlaps	ENSG00000298289.1	lncRNA	0.206
1	ENSMUSG00000092627.5	Overlaps,Equal,Extends	ENSG00000233611.5	lncRNA	0.927
1	ENSMUSG00000093436.8	Overlaps,Included	ENSG00000269707.3	lncRNA	0.500
1	ENSMUSG00000093452.6	Overlaps,Included,Equal	ENSG00000157306.15	lncRNA	0.428
1	ENSMUSG00000093460.12	Overlaps	ENSG00000259439.4	lncRNA	0.642
1	ENSMUSG00000093482.11	Overlaps,Included	ENSG00000300102.1	lncRNA	0.201
1	ENSMUSG00000093483.4	Included	ENSG00000267321.4	lncRNA	0.181
1	ENSMUSG00000093577.3	Included,Overlaps	ENSG00000290791.2	lncRNA	0.298
1	ENSMUSG00000093662.3	Overlaps	ENSG00000259203.5	lncRNA	0.636
1	ENSMUSG00000093738.4	Equal,Overlaps	ENSG00000224149.1	lncRNA	0.398
1	ENSMUSG00000093744.3	Overlaps,Included	ENSG00000303292.1	lncRNA	0.194
1	ENSMUSG00000095438.4	Overlaps,Included	ENSG00000265142.9	lncRNA	0.798
1	ENSMUSG00000096870.6	Overlaps	ENSG00000215386.16	lncRNA	0.957
1	ENSMUSG00000096929.10	Overlaps,Included	ENSG00000203709.15	lncRNA	0.235
1	ENSMUSG00000096938.9	Included	ENSG00000275741.2	lncRNA	0.065
1	ENSMUSG00000096950.4	Overlaps	ENSG00000237292.2	lncRNA	0.104
1	ENSMUSG00000096963.2	Included	ENSG00000236822.1	lncRNA	0.103
1	ENSMUSG00000096971.5	Overlaps,Included	ENSG00000271874.2	lncRNA	0.098
1	ENSMUSG00000097000.5	Included	ENSG00000279529.3	lncRNA	0.091
1	ENSMUSG00000097023.11	Overlaps,Included	ENSG00000255571.10	lncRNA	0.620
1	ENSMUSG00000097027.4	Overlaps	ENSG00000285804.2	lncRNA	0.213
1	ENSMUSG00000097032.5	Overlaps,Included	ENSG00000246560.4	lncRNA	0.203
1	ENSMUSG00000097039.11	Included,Overlaps	ENSG00000249859.15	lncRNA	0.120
1	ENSMUSG00000097040.9	Overlaps,Included	ENSG00000250241.8	lncRNA	0.147
1	ENSMUSG00000097048.10	Overlaps,Included	ENSG00000293616.2	lncRNA	0.179
1	ENSMUSG00000097055.4	Extends,Overlaps,Included	ENSG00000240687.5	lncRNA	0.694
1	ENSMUSG00000097060.3	Overlaps	ENSG00000228830.1	lncRNA	0.121
1	ENSMUSG00000097069.3	Included	ENSG00000287100.4	lncRNA	0.063
1	ENSMUSG00000097080.11	Included	ENSG00000299151.1	lncRNA	0.188
1	ENSMUSG00000097125.5	Overlaps,Included	ENSG00000296499.1	lncRNA	0.132
1	ENSMUSG00000097156.10	Overlaps,Included	ENSG00000125462.21	lncRNA	0.185
1	ENSMUSG00000097157.4	Included	ENSG00000258766.2	lncRNA	0.079
1	ENSMUSG00000097162.5	Overlaps	ENSG00000309910.1	lncRNA	0.211
1	ENSMUSG00000097166.4	Overlaps,Included	ENSG00000255920.5	lncRNA	0.322
1	ENSMUSG00000097182.5	Extends,Overlaps,Included	ENSG00000287938.2	lncRNA	0.888
1	ENSMUSG00000097183.5	Overlaps,Extends	ENSG00000272691.2,ENSG00000282057.1,ENSG00000299113.1	lncRNA	0.550
1	ENSMUSG00000097187.3	Overlaps,Extends	ENSG00000254602.3	lncRNA	0.940
1	ENSMUSG00000097216.5	Overlaps,Included	ENSG00000286596.2	lncRNA	0.671
1	ENSMUSG00000097222.5	Overlaps,Extends,Included	ENSG00000266010.5	lncRNA	0.590
1	ENSMUSG00000097229.3	Included	ENSG00000230623.9	lncRNA	0.216
1	ENSMUSG00000097240.3	Overlaps	ENSG00000309494.1	lncRNA	0.251
1	ENSMUSG00000097265.4	Extends,Overlaps,Included	ENSG00000245864.6	lncRNA	0.533
1	ENSMUSG00000097280.3	Overlaps	ENSG00000299261.1	lncRNA	0.221
1	ENSMUSG00000097282.2	Overlaps	ENSG00000177337.10	lncRNA	0.153
1	ENSMUSG00000097311.10	Overlaps,Equal,Included	ENSG00000225206.13	lncRNA	0.309
1	ENSMUSG00000097318.5	Overlaps,Extends,Included	ENSG00000289324.3	lncRNA	0.714
1	ENSMUSG00000097320.10	Overlaps,Included	ENSG00000236144.10	lncRNA	0.241
1	ENSMUSG00000097324.11	Overlaps,Included	ENSG00000249669.13	lncRNA	0.077
1	ENSMUSG00000097357.5	Included,Overlaps	ENSG00000293372.2	lncRNA	0.110
1	ENSMUSG00000097372.3	Overlaps,Included	ENSG00000257449.2	lncRNA	0.224
1	ENSMUSG00000097375.5	Equal	ENSG00000269929.7	lncRNA	0.323
1	ENSMUSG00000097391.10	Overlaps,Included	ENSG00000223403.8	lncRNA	0.156
1	ENSMUSG00000097393.11	Equal,Overlaps,Included	ENSG00000261008.10	lncRNA	0.447
1	ENSMUSG00000097404.4	Overlaps,Included	ENSG00000254614.2	lncRNA	0.223
1	ENSMUSG00000097405.4	Overlaps	ENSG00000261691.1	lncRNA	0.241
1	ENSMUSG00000097411.3	Included	ENSG00000251141.7	lncRNA	0.355
1	ENSMUSG00000097414.4	Overlaps	ENSG00000257913.5	lncRNA	0.331
1	ENSMUSG00000097441.3	Overlaps,Included	ENSG00000259676.2	lncRNA	0.224
1	ENSMUSG00000097452.4	Overlaps,Included	ENSG00000249937.10	lncRNA	0.091
1	ENSMUSG00000097462.10	Overlaps,Included	ENSG00000241684.9	lncRNA	0.176
1	ENSMUSG00000097482.5	Overlaps,Included	ENSG00000303681.1	lncRNA	0.109
1	ENSMUSG00000097493.4	Overlaps	ENSG00000253438.6	lncRNA	0.570
1	ENSMUSG00000097497.4	Overlaps,Equal,Included	ENSG00000270069.5	lncRNA	0.312
1	ENSMUSG00000097516.9	Overlaps,Included	ENSG00000250334.9	lncRNA	0.066
1	ENSMUSG00000097520.5	Overlaps,Included	ENSG00000246379.10	lncRNA	0.145
1	ENSMUSG00000097534.6	Included	ENSG00000271646.2	lncRNA	0.064
1	ENSMUSG00000097536.4	Included	ENSG00000273015.3	lncRNA	0.121
1	ENSMUSG00000097545.10	Overlaps,Extends,Included	ENSG00000253230.12	lncRNA	0.843
1	ENSMUSG00000097547.10	Overlaps	ENSG00000225386.3	lncRNA	0.212
1	ENSMUSG00000097573.5	Included	ENSG00000287133.2	lncRNA	0.093
1	ENSMUSG00000097575.4	Overlaps,Included	ENSG00000303604.1	lncRNA	0.513
1	ENSMUSG00000097585.5	Overlaps,Extends,Included	ENSG00000288809.2	lncRNA	0.104
1	ENSMUSG00000097589.12	Overlaps,Included,Extends	ENSG00000231607.16	lncRNA	0.259
1	ENSMUSG00000097591.2	Overlaps	ENSG00000301426.1	lncRNA	0.082
1	ENSMUSG00000097621.3	Overlaps,Included	ENSG00000214145.9	lncRNA	0.204
1	ENSMUSG00000097623.10	Overlaps,Included	ENSG00000289162.3	lncRNA	0.423
1	ENSMUSG00000097626.8	Overlaps,Included	ENSG00000234456.11	lncRNA	0.159
1	ENSMUSG00000097640.10	Overlaps,Included	ENSG00000231160.13	lncRNA	0.171
1	ENSMUSG00000097652.5	Overlaps,Equal	ENSG00000258444.1,ENSG00000294572.1	lncRNA	0.645
1	ENSMUSG00000097654.3	Overlaps	ENSG00000294765.1	lncRNA	0.112
1	ENSMUSG00000097675.5	Included,Overlaps	ENSG00000309675.1	lncRNA	0.112
1	ENSMUSG00000097683.5	Overlaps,Included	ENSG00000298794.1	lncRNA	0.456
1	ENSMUSG00000097726.9	Included	ENSG00000296779.1	lncRNA	0.129
1	ENSMUSG00000097736.10	Overlaps,Included	ENSG00000271192.2	lncRNA	0.165
1	ENSMUSG00000097742.3	Extends,Included	ENSG00000288916.2	lncRNA	0.213
1	ENSMUSG00000097750.3	Overlaps,Extends	ENSG00000307673.1,ENSG00000288942.2	lncRNA	0.444
1	ENSMUSG00000097752.3	Equal	ENSG00000229950.2	lncRNA	0.895
1	ENSMUSG00000097756.4	Overlaps	ENSG00000257060.10	lncRNA	0.270
1	ENSMUSG00000097767.11	Included	ENSG00000225783.10	lncRNA	0.153
1	ENSMUSG00000097786.5	Overlaps	ENSG00000239219.3	lncRNA	0.186
1	ENSMUSG00000097801.3	Overlaps	ENSG00000258520.1	lncRNA	0.221
1	ENSMUSG00000097820.5	Overlaps,Included	ENSG00000230084.9	lncRNA	0.190
1	ENSMUSG00000097825.7	Overlaps,Included	ENSG00000298550.1	lncRNA	0.125
1	ENSMUSG00000097840.3	Overlaps	ENSG00000285454.2	lncRNA	0.472
1	ENSMUSG00000097842.4	Overlaps,Included	ENSG00000245598.8	lncRNA	0.374
1	ENSMUSG00000097885.9	Overlaps	ENSG00000272717.1	lncRNA	0.323
1	ENSMUSG00000097893.11	Overlaps,Included	ENSG00000288596.3	lncRNA	0.098
1	ENSMUSG00000097911.4	Overlaps,Included	ENSG00000245384.3	lncRNA	0.103
1	ENSMUSG00000097915.5	Overlaps	ENSG00000297800.1	lncRNA	0.247
1	ENSMUSG00000097923.3	Overlaps	ENSG00000236703.1	lncRNA	0.339
1	ENSMUSG00000097974.4	Overlaps	ENSG00000308808.1	lncRNA	0.456
1	ENSMUSG00000097983.2	Included	ENSG00000260417.1	lncRNA	0.359
1	ENSMUSG00000097986.4	Overlaps,Included	ENSG00000206028.2	lncRNA	0.180
1	ENSMUSG00000097997.3	Included	ENSG00000176124.16	lncRNA	0.149
1	ENSMUSG00000098024.4	Included	ENSG00000244879.11	lncRNA	0.106
1	ENSMUSG00000098075.3	Included	ENSG00000286841.2	lncRNA	0.120
1	ENSMUSG00000098087.4	Overlaps,Equal,Included	ENSG00000247828.11	lncRNA	0.913
1	ENSMUSG00000098097.10	Overlaps,Included	ENSG00000228971.5	lncRNA	0.241
1	ENSMUSG00000098120.3	Included,Overlaps,Equal	ENSG00000259804.2	lncRNA	0.574
1	ENSMUSG00000098129.3	Overlaps,Included	ENSG00000310159.1	lncRNA	0.204
1	ENSMUSG00000098172.9	Overlaps	ENSG00000253563.3	lncRNA	0.481
1	ENSMUSG00000098206.3	Overlaps,Included	ENSG00000229989.7	lncRNA	0.217
1	ENSMUSG00000098230.9	Included	ENSG00000231933.8	lncRNA	0.120
1	ENSMUSG00000098284.10	Overlaps	ENSG00000246316.8	lncRNA	0.224
1	ENSMUSG00000098295.3	Overlaps,Included	ENSG00000279249.5	lncRNA	0.108
1	ENSMUSG00000098302.2	Overlaps	ENSG00000233593.13	lncRNA	0.594
1	ENSMUSG00000098649.5	Included	ENSG00000257935.5	lncRNA	0.130
1	ENSMUSG00000098659.10	Extends,Overlaps	ENSG00000270866.2	lncRNA	0.478
1	ENSMUSG00000098682.11	Overlaps,Included	ENSG00000248550.5	lncRNA	0.331
1	ENSMUSG00000098684.3	Included	ENSG00000304097.1	lncRNA	0.107
1	ENSMUSG00000098959.3	Overlaps	ENSG00000293736.1	lncRNA	0.235
1	ENSMUSG00000099061.4	Overlaps,Equal,Included	ENSG00000233593.13	lncRNA	0.555
1	ENSMUSG00000099150.3	Included,Overlaps	ENSG00000271860.10	lncRNA	0.402
1	ENSMUSG00000099361.2	Included	ENSG00000248079.5	lncRNA	0.948
1	ENSMUSG00000099421.2	Included	ENSG00000237062.3	lncRNA	0.810
1	ENSMUSG00000099424.2	Overlaps	ENSG00000270111.5	lncRNA	1.0
1	ENSMUSG00000099449.2	Overlaps,Equal	ENSG00000232046.9	lncRNA	0.972
1	ENSMUSG00000099470.3	Extends,Included	ENSG00000236914.5	lncRNA	0.499
1	ENSMUSG00000099502.3	Overlaps	ENSG00000229066.3	lncRNA	0.866
1	ENSMUSG00000099512.3	Overlaps,Included	ENSG00000239922.3	lncRNA	0.223
1	ENSMUSG00000099558.2	Overlaps	ENSG00000248441.10	lncRNA	0.211
1	ENSMUSG00000099635.2	Equal	ENSG00000236502.4	lncRNA	0.899
1	ENSMUSG00000099640.3	Overlaps,Equal	ENSG00000249519.2	lncRNA	0.509
1	ENSMUSG00000099664.3	Included	ENSG00000287885.2	lncRNA	0.134
1	ENSMUSG00000099678.3	Overlaps,Included	ENSG00000232139.7	lncRNA	0.439
1	ENSMUSG00000099708.3	Overlaps	ENSG00000258813.3	lncRNA	0.637
1	ENSMUSG00000099758.4	Included	ENSG00000250742.7	lncRNA	0.143
1	ENSMUSG00000099802.2	Included	ENSG00000259245.3	lncRNA	0.745
1	ENSMUSG00000099853.5	Overlaps	ENSG00000248441.10	lncRNA	0.614
1	ENSMUSG00000099890.3	Included	ENSG00000226620.9	lncRNA	0.262
1	ENSMUSG00000099906.3	Extends	ENSG00000302165.1	lncRNA	0.140
1	ENSMUSG00000099928.3	Overlaps,Equal	ENSG00000250838.2	lncRNA	0.945
1	ENSMUSG00000100002.5	Overlaps	ENSG00000227544.11	lncRNA	0.067
1	ENSMUSG00000100005.10	Overlaps,Included	ENSG00000247809.12	lncRNA	0.448
1	ENSMUSG00000100071.3	Included	ENSG00000229896.2	lncRNA	0.177
1	ENSMUSG00000100081.2	Included	ENSG00000238176.2	lncRNA	0.519
1	ENSMUSG00000100111.4	Included	ENSG00000291089.2	lncRNA	0.247
1	ENSMUSG00000100113.2	Overlaps	ENSG00000257453.1	lncRNA	0.967
1	ENSMUSG00000100129.2	Included	ENSG00000224609.9	lncRNA	0.346
1	ENSMUSG00000100130.2	Overlaps	ENSG00000259589.2	lncRNA	0.463
1	ENSMUSG00000100135.3	Overlaps,Included	ENSG00000232606.4	lncRNA	0.357
1	ENSMUSG00000100154.2	Included	ENSG00000214691.10	lncRNA	0.386
1	ENSMUSG00000100180.2	Overlaps	ENSG00000234781.2	lncRNA	0.658
1	ENSMUSG00000100192.2	Included	ENSG00000258842.1	lncRNA	0.388
1	ENSMUSG00000100209.2	Included	ENSG00000237380.8	lncRNA	0.716
1	ENSMUSG00000100220.2	Overlaps	ENSG00000257653.1	lncRNA	0.958
1	ENSMUSG00000100252.9	Overlaps,Equal,Included	ENSG00000254377.9	lncRNA	0.552
1	ENSMUSG00000100303.6	Overlaps,Included	ENSG00000224577.5	lncRNA	0.329
1	ENSMUSG00000100320.2	Equal	ENSG00000250635.2	lncRNA	0.749
1	ENSMUSG00000100341.3	Overlaps	ENSG00000243620.3	lncRNA	0.535
1	ENSMUSG00000100345.3	Overlaps	ENSG00000205054.10	lncRNA	0.372
1	ENSMUSG00000100393.2	Overlaps	ENSG00000232480.4	lncRNA	0.515
1	ENSMUSG00000100395.2	Overlaps	ENSG00000271860.10	lncRNA	0.771
1	ENSMUSG00000100416.2	Overlaps	ENSG00000251543.2	lncRNA	0.990
1	ENSMUSG00000100417.5	Overlaps,Included,Extends	ENSG00000229649.2,ENSG00000230967.2	lncRNA	0.737
1	ENSMUSG00000100420.2	Overlaps	ENSG00000234215.4	lncRNA	0.231
1	ENSMUSG00000100430.4	Overlaps	ENSG00000266014.3	lncRNA	0.082
1	ENSMUSG00000100475.3	Overlaps	ENSG00000248127.2	lncRNA	0.147
1	ENSMUSG00000100510.10	Overlaps,Equal,Included	ENSG00000237125.14	lncRNA	0.355
1	ENSMUSG00000100538.3	Overlaps	ENSG00000303025.1	lncRNA	0.280
1	ENSMUSG00000100548.2	Overlaps,Included	ENSG00000258317.2	lncRNA	0.727
1	ENSMUSG00000100552.3	Overlaps,Included	ENSG00000229891.5	lncRNA	0.584
1	ENSMUSG00000100600.8	Overlaps,Included	ENSG00000264515.8	lncRNA	0.126
1	ENSMUSG00000100616.3	Included	ENSG00000261316.2	lncRNA	0.132
1	ENSMUSG00000100629.2	Overlaps	ENSG00000275888.1	lncRNA	0.777
1	ENSMUSG00000100630.2	Overlaps	ENSG00000230725.7	lncRNA	0.503
1	ENSMUSG00000100664.3	Overlaps	ENSG00000258489.5	lncRNA	0.398
1	ENSMUSG00000100706.9	Overlaps,Equal,Included	ENSG00000177822.11	lncRNA	0.135
1	ENSMUSG00000100789.8	Overlaps,Included	ENSG00000258584.3	lncRNA	0.252
1	ENSMUSG00000100826.8	Included	ENSG00000224078.16	lncRNA	0.081
1	ENSMUSG00000100832.4	Overlaps,Included	ENSG00000256637.10	lncRNA	0.257
1	ENSMUSG00000100836.2	Included	ENSG00000254863.3	lncRNA	0.624
1	ENSMUSG00000100844.3	Overlaps	ENSG00000257523.4	lncRNA	0.530
1	ENSMUSG00000100847.2	Overlaps	ENSG00000226087.5	lncRNA	0.177
1	ENSMUSG00000100868.2	Included	ENSG00000253302.1	lncRNA	0.095
1	ENSMUSG00000100893.2	Overlaps	ENSG00000237271.3	lncRNA	0.853
1	ENSMUSG00000100954.8	Overlaps,Included	ENSG00000273004.2	lncRNA	0.143
1	ENSMUSG00000100998.2	Included	ENSG00000227947.3	lncRNA	0.720
1	ENSMUSG00000101011.9	Included,Overlaps	ENSG00000230426.6	lncRNA	0.291
1	ENSMUSG00000101013.2	Included	ENSG00000214293.12	lncRNA	0.112
1	ENSMUSG00000101014.2	Included	ENSG00000233138.1	lncRNA	0.806
1	ENSMUSG00000101037.4	Overlaps	ENSG00000268129.3	lncRNA	0.143
1	ENSMUSG00000101084.2	Equal	ENSG00000232104.6	lncRNA	0.922
1	ENSMUSG00000101086.4	Overlaps,Included	ENSG00000236208.4	lncRNA	0.186
1	ENSMUSG00000101133.3	Included	ENSG00000296864.1	lncRNA	0.162
1	ENSMUSG00000101144.3	Included	ENSG00000270362.3	lncRNA	0.435
1	ENSMUSG00000101153.3	Overlaps	ENSG00000293618.1	lncRNA	0.155
1	ENSMUSG00000101162.5	Overlaps	ENSG00000255775.2	lncRNA	0.122
1	ENSMUSG00000101225.3	Overlaps	ENSG00000261840.6	lncRNA	0.344
1	ENSMUSG00000101227.3	Overlaps	ENSG00000223765.4	lncRNA	0.143
1	ENSMUSG00000101233.2	Included	ENSG00000225689.3	lncRNA	0.577
1	ENSMUSG00000101237.2	Included	ENSG00000225446.4	lncRNA	0.966
1	ENSMUSG00000101258.3	Overlaps	ENSG00000250751.2	lncRNA	0.073
1	ENSMUSG00000101295.2	Included	ENSG00000225084.2	lncRNA	0.516
1	ENSMUSG00000101299.5	Overlaps,Included	ENSG00000235597.4	lncRNA	0.591
1	ENSMUSG00000101314.3	Overlaps	ENSG00000253479.7	lncRNA	0.773
1	ENSMUSG00000101320.2	Overlaps,Equal	ENSG00000233825.1	lncRNA	0.627
1	ENSMUSG00000101345.2	Included	ENSG00000259675.5	lncRNA	0.935
1	ENSMUSG00000101356.4	Overlaps,Included	ENSG00000250432.6	lncRNA	0.249
1	ENSMUSG00000101394.2	Overlaps	ENSG00000259345.8	lncRNA	0.479
1	ENSMUSG00000101416.2	Included	ENSG00000249776.6	lncRNA	0.541
1	ENSMUSG00000101445.2	Included	ENSG00000276012.1	lncRNA	0.652
1	ENSMUSG00000101448.2	Overlaps	ENSG00000259639.7	lncRNA	0.183
1	ENSMUSG00000101451.2	Extends,Overlaps	ENSG00000253552.8	lncRNA	0.903
1	ENSMUSG00000101546.3	Included	ENSG00000224023.11	lncRNA	0.472
1	ENSMUSG00000101555.2	Included	ENSG00000259238.1	lncRNA	0.173
1	ENSMUSG00000101603.4	Included	ENSG00000223749.12	lncRNA	0.651
1	ENSMUSG00000101606.2	Included	ENSG00000251574.9	lncRNA	0.281
1	ENSMUSG00000101609.5	Included	ENSG00000269821.2	lncRNA	0.105
1	ENSMUSG00000101621.4	Overlaps,Included	ENSG00000233452.10	lncRNA	0.111
1	ENSMUSG00000101693.3	Overlaps,Included	ENSG00000231691.2	lncRNA	0.396
1	ENSMUSG00000101700.2	Equal	ENSG00000226856.10	lncRNA	1.0
1	ENSMUSG00000101799.3	Overlaps	ENSG00000233766.9	lncRNA	0.284
1	ENSMUSG00000101840.3	Overlaps	ENSG00000230432.2	lncRNA	0.357
1	ENSMUSG00000101843.2	Overlaps	ENSG00000257060.10	lncRNA	0.871
1	ENSMUSG00000101869.3	Included,Overlaps	ENSG00000224286.7	lncRNA	0.879
1	ENSMUSG00000101872.2	Overlaps	ENSG00000238018.2	lncRNA	0.772
1	ENSMUSG00000101899.2	Included	ENSG00000226903.4	lncRNA	0.858
1	ENSMUSG00000101905.3	Included	ENSG00000273062.1	lncRNA	0.209
1	ENSMUSG00000101969.4	Overlaps,Included	ENSG00000236013.9	lncRNA	0.082
1	ENSMUSG00000101970.11	Overlaps,Included,Equal	ENSG00000272888.9	lncRNA	0.722
1	ENSMUSG00000102014.3	Overlaps,Included	ENSG00000224043.10	lncRNA	0.078
1	ENSMUSG00000102020.2	Overlaps	ENSG00000224583.1	lncRNA	0.478
1	ENSMUSG00000102057.2	Included	ENSG00000225208.2	lncRNA	0.268
1	ENSMUSG00000102062.3	Overlaps	ENSG00000295678.1	lncRNA	0.642
1	ENSMUSG00000102063.3	Included	ENSG00000228857.4	lncRNA	0.167
1	ENSMUSG00000102067.3	Overlaps	ENSG00000250195.2	lncRNA	0.397
1	ENSMUSG00000102101.3	Overlaps	ENSG00000256628.5	lncRNA	0.382
1	ENSMUSG00000102124.3	Included,Overlaps	ENSG00000255323.7	lncRNA	0.084
1	ENSMUSG00000102158.3	Included,Overlaps	ENSG00000257551.2	lncRNA	0.470
1	ENSMUSG00000102191.4	Overlaps,Included	ENSG00000248429.6	lncRNA	0.337
1	ENSMUSG00000102424.3	Included	ENSG00000281880.2	lncRNA	0.431
1	ENSMUSG00000102545.3	Overlaps,Included	ENSG00000298444.1	lncRNA	0.061
1	ENSMUSG00000102548.3	Overlaps,Included	ENSG00000229588.4	lncRNA	0.093
1	ENSMUSG00000102564.3	Overlaps,Included	ENSG00000306197.1	lncRNA	0.174
1	ENSMUSG00000102852.3	Overlaps,Included	ENSG00000227373.7	lncRNA	0.452
1	ENSMUSG00000102869.5	Included	ENSG00000228223.4	lncRNA	0.523
1	ENSMUSG00000102885.3	Overlaps	ENSG00000287531.1	lncRNA	0.195
1	ENSMUSG00000103041.3	Overlaps	ENSG00000241135.9	lncRNA	0.085
1	ENSMUSG00000103108.3	Overlaps	ENSG00000290319.2	lncRNA	0.839
1	ENSMUSG00000103217.3	Overlaps	ENSG00000288234.2	lncRNA	0.642
1	ENSMUSG00000103334.3	Overlaps	ENSG00000233008.9	lncRNA	0.750
1	ENSMUSG00000103384.2	Overlaps	ENSG00000279726.2	lncRNA	0.911
1	ENSMUSG00000103400.3	Overlaps	ENSG00000295111.1	lncRNA	0.064
1	ENSMUSG00000103655.3	Overlaps	ENSG00000308003.1	lncRNA	0.227
1	ENSMUSG00000103785.4	Overlaps,Included	ENSG00000228350.2	lncRNA	0.184
1	ENSMUSG00000103956.2	Overlaps	ENSG00000294471.1	lncRNA	0.903
1	ENSMUSG00000103985.2	Overlaps	ENSG00000280029.5	lncRNA	0.430
1	ENSMUSG00000104011.4	Overlaps	ENSG00000293597.3	lncRNA	0.179
1	ENSMUSG00000104077.4	Overlaps,Included	ENSG00000289071.3	lncRNA	0.966
1	ENSMUSG00000104106.3	Overlaps,Included	ENSG00000235020.6	lncRNA	0.316
1	ENSMUSG00000104109.3	Overlaps	ENSG00000308917.1	lncRNA	0.109
1	ENSMUSG00000104156.4	Extends,Overlaps	ENSG00000274292.3	lncRNA	0.461
1	ENSMUSG00000104168.4	Overlaps,Included	ENSG00000270049.5	lncRNA	0.181
1	ENSMUSG00000104222.3	Included	ENSG00000260032.3	lncRNA	0.593
1	ENSMUSG00000104366.3	Included	ENSG00000230623.9	lncRNA	0.130
1	ENSMUSG00000104509.4	Included	ENSG00000230623.9	lncRNA	0.246
1	ENSMUSG00000104736.3	Included	ENSG00000249307.9	lncRNA	0.074
1	ENSMUSG00000104846.3	Overlaps	ENSG00000304274.1	lncRNA	0.606
1	ENSMUSG00000104861.3	Included	ENSG00000186960.15	lncRNA	0.213
1	ENSMUSG00000104939.3	Overlaps	ENSG00000237505.9	lncRNA	0.539
1	ENSMUSG00000104950.2	Included	ENSG00000244055.3	lncRNA	0.169
1	ENSMUSG00000104960.4	Included	ENSG00000269893.11	lncRNA	0.057
1	ENSMUSG00000105085.3	Included	ENSG00000251259.2	lncRNA	0.132
1	ENSMUSG00000105265.8	Equal,Included	ENSG00000242808.13	lncRNA	0.196
1	ENSMUSG00000105279.3	Included,Overlaps	ENSG00000295677.1	lncRNA	0.608
1	ENSMUSG00000105324.2	Overlaps	ENSG00000237505.9	lncRNA	0.602
1	ENSMUSG00000105350.4	Overlaps	ENSG00000284738.3	lncRNA	0.508
1	ENSMUSG00000105509.3	Included	ENSG00000294279.1	lncRNA	0.234
1	ENSMUSG00000105652.4	Overlaps	ENSG00000237505.9	lncRNA	0.728
1	ENSMUSG00000105676.3	Overlaps,Included	ENSG00000245322.9	lncRNA	0.239
1	ENSMUSG00000105816.6	Overlaps,Included	ENSG00000288691.2	lncRNA	0.323
