ovlp_gene	gene_id	collapsing_category	collapsing_gene_id	gnSimpleBiotype	coverage
1	ENSG00000235590.10	Overlaps,Extends,Included	ENSMUSG00000086537.10	lncRNA	0.332
1	ENSG00000235597.4	Included,Overlaps	ENSMUSG00000127954.1,ENSMUSG00000101299.5	lncRNA	0.121
1	ENSG00000235652.12	Overlaps	ENSMUSG00000097007.5	lncRNA	0.164
1	ENSG00000235661.4	Included,Overlaps	ENSMUSG00000075020.9	lncRNA	0.147
1	ENSG00000235790.8	Overlaps	ENSMUSG00000128394.1	lncRNA	0.266
1	ENSG00000235831.9	Overlaps,Included	ENSMUSG00000087341.6	lncRNA	0.180
1	ENSG00000235904.4	Included	ENSMUSG00000079669.5	lncRNA	0.072
1	ENSG00000236013.9	Overlaps	ENSMUSG00000101969.4	lncRNA	0.147
1	ENSG00000236051.7	Overlaps	ENSMUSG00000139609.1	lncRNA	0.433
1	ENSG00000236107.12	Overlaps,Equal,Included	ENSMUSG00000087301.10	lncRNA	0.270
1	ENSG00000236144.10	Included,Overlaps	ENSMUSG00000097320.10	lncRNA	0.230
1	ENSG00000236204.8	Overlaps,Included	ENSMUSG00000132495.1	lncRNA	0.167
1	ENSG00000236208.4	Included	ENSMUSG00000101086.4	lncRNA	0.324
1	ENSG00000236283.6	Overlaps	ENSMUSG00000121160.2	lncRNA	0.104
1	ENSG00000236333.5	Overlaps,Included	ENSMUSG00000084865.3	lncRNA	0.326
1	ENSG00000236404.13	Overlaps	ENSMUSG00000117692.4	lncRNA	0.107
1	ENSG00000236449.3	Overlaps,Included	ENSMUSG00000086382.3,ENSMUSG00000085838.2	lncRNA	0.145
1	ENSG00000236502.4	Overlaps,Equal	ENSMUSG00000099635.2	lncRNA	0.899
1	ENSG00000236526.2	Overlaps	ENSMUSG00000132161.1	lncRNA	0.481
1	ENSG00000236668.4	Overlaps,Equal	ENSMUSG00000087539.3	lncRNA	0.837
1	ENSG00000236703.1	Overlaps	ENSMUSG00000097923.3	lncRNA	0.873
1	ENSG00000236822.1	Included	ENSMUSG00000096963.2	lncRNA	0.639
1	ENSG00000236858.2	Included	ENSMUSG00000128317.1	lncRNA	0.195
1	ENSG00000236914.5	Overlaps,Included	ENSMUSG00000099470.3	lncRNA	0.857
1	ENSG00000237036.8	Overlaps,Included	ENSMUSG00000063087.17	lncRNA	0.083
1	ENSG00000237062.3	Overlaps	ENSMUSG00000099421.2	lncRNA	0.888
1	ENSG00000237125.14	Overlaps,Included,Equal	ENSMUSG00000100510.10	lncRNA	0.589
1	ENSG00000237149.6	Overlaps	ENSMUSG00000122573.1	lncRNA	0.358
1	ENSG00000237179.7	Overlaps,Included	ENSMUSG00000133926.1	lncRNA	0.806
1	ENSG00000237187.10	Overlaps,Included	ENSMUSG00000087143.12,ENSMUSG00000114639.3	lncRNA	0.205
1	ENSG00000237271.3	Included	ENSMUSG00000100893.2	lncRNA	0.195
1	ENSG00000237298.12	Overlaps	ENSMUSG00000086354.3,ENSMUSG00000140641.1	lncRNA	0.781
1	ENSG00000237342.1	Overlaps	ENSMUSG00000135947.1	lncRNA	0.382
1	ENSG00000237380.8	Overlaps	ENSMUSG00000100209.2	lncRNA	0.221
1	ENSG00000237436.2	Included	ENSMUSG00000120016.2	lncRNA	0.336
1	ENSG00000237457.7	Overlaps,Included	ENSMUSG00000099964.8	lncRNA	0.257
1	ENSG00000237505.9	Overlaps,Included	ENSMUSG00000106550.3,ENSMUSG00000105652.4,ENSMUSG00000104939.3,ENSMUSG00000105324.2	lncRNA	0.280
1	ENSG00000237520.3	Overlaps	ENSMUSG00000142563.1	lncRNA	0.108
1	ENSG00000237737.6	Included	ENSMUSG00000085782.3	lncRNA	0.121
1	ENSG00000237741.1	Included	ENSMUSG00000086676.4	lncRNA	0.623
1	ENSG00000237819.8	Overlaps,Included	ENSMUSG00000122274.1	lncRNA	0.455
1	ENSG00000237863.4	Overlaps	ENSMUSG00000086426.3	lncRNA	0.485
1	ENSG00000237877.9	Overlaps,Included	ENSMUSG00000102082.2	lncRNA	0.281
1	ENSG00000237938.5	Overlaps,Included	ENSMUSG00000124676.1,ENSMUSG00000124718.1	lncRNA	0.151
1	ENSG00000237976.3	Overlaps	ENSMUSG00000129094.1	lncRNA	0.141
1	ENSG00000238005.5	Overlaps,Included	ENSMUSG00000110697.4	lncRNA	0.224
1	ENSG00000238018.2	Overlaps	ENSMUSG00000101872.2	lncRNA	0.602
1	ENSG00000238045.10	Overlaps	ENSMUSG00000142882.1	lncRNA	0.527
1	ENSG00000238057.11	Equal,Extends,Overlaps,Included	ENSMUSG00000052248.19	lncRNA	0.977
1	ENSG00000238099.4	Included,Overlaps	ENSMUSG00000129874.1	lncRNA	0.230
1	ENSG00000238120.3	Included	ENSMUSG00000142768.1	lncRNA	0.061
1	ENSG00000238123.2	Overlaps	ENSMUSG00000133634.1	lncRNA	0.255
1	ENSG00000238176.2	Included,Overlaps	ENSMUSG00000100081.2	lncRNA	0.715
1	ENSG00000238184.1	Included	ENSMUSG00000059277.15	lncRNA	0.106
1	ENSG00000238276.8	Overlaps	ENSMUSG00000053117.14	lncRNA	0.101
1	ENSG00000238280.3	Overlaps	ENSMUSG00000112558.3	lncRNA	0.340
1	ENSG00000239381.8	Overlaps,Included	ENSMUSG00000106525.3	lncRNA	0.380
1	ENSG00000239454.1	Overlaps	ENSMUSG00000107579.3	lncRNA	0.618
1	ENSG00000239523.9	Overlaps,Included	ENSMUSG00000142384.1,ENSMUSG00000116840.3	lncRNA	0.214
1	ENSG00000239569.6	Overlaps,Included	ENSMUSG00000073147.6	lncRNA	0.265
1	ENSG00000239911.5	Overlaps,Included	ENSMUSG00000043833.9	lncRNA	0.107
1	ENSG00000239922.3	Overlaps	ENSMUSG00000099512.3	lncRNA	0.284
1	ENSG00000240006.3	Overlaps	ENSMUSG00000141848.1	lncRNA	0.422
1	ENSG00000240405.8	Overlaps	ENSMUSG00000107902.3,ENSMUSG00000132436.1	lncRNA	0.155
1	ENSG00000240423.4	Included,Overlaps,Equal	ENSMUSG00000120085.2	lncRNA	0.104
1	ENSG00000240497.4	Overlaps,Included	ENSMUSG00000120615.2	lncRNA	0.430
1	ENSG00000240990.10	Equal	ENSMUSG00000086427.10	lncRNA	0.848
1	ENSG00000241131.3	Overlaps	ENSMUSG00000135684.1	lncRNA	0.224
1	ENSG00000241158.7	Overlaps,Included	ENSMUSG00000048636.9	lncRNA	0.375
1	ENSG00000241231.3	Overlaps	ENSMUSG00000092242.3	lncRNA	0.085
1	ENSG00000241666.3	Overlaps	ENSMUSG00000103686.3	lncRNA	0.174
1	ENSG00000241684.9	Included,Overlaps	ENSMUSG00000097462.10,ENSMUSG00000143732.1	lncRNA	0.261
1	ENSG00000241764.6	Overlaps,Included	ENSMUSG00000134495.1	lncRNA	0.660
1	ENSG00000241956.12	Overlaps,Included	ENSMUSG00000131589.1	lncRNA	0.204
1	ENSG00000242797.4	Included	ENSMUSG00000086296.5	lncRNA	0.227
1	ENSG00000242808.13	Included,Overlaps,Equal	ENSMUSG00000105265.8	lncRNA	0.251
1	ENSG00000242880.3	Overlaps,Included	ENSMUSG00000075070.8	lncRNA	0.323
1	ENSG00000243089.3	Overlaps	ENSMUSG00000124903.1	lncRNA	0.471
1	ENSG00000243479.4	Included	ENSMUSG00000128808.1	lncRNA	0.082
1	ENSG00000243620.3	Overlaps	ENSMUSG00000100341.3	lncRNA	0.196
1	ENSG00000243766.9	Overlaps	ENSMUSG00000055408.8	lncRNA	0.704
1	ENSG00000243926.4	Included,Overlaps	ENSMUSG00000121725.2,ENSMUSG00000138619.1	lncRNA	0.132
1	ENSG00000244198.8	Overlaps,Included	ENSMUSG00000108190.3	lncRNA	0.231
1	ENSG00000244239.2	Overlaps	ENSMUSG00000127372.1	lncRNA	0.393
1	ENSG00000244300.4	Included,Overlaps	ENSMUSG00000108010.3	lncRNA	0.380
1	ENSG00000244619.3	Included,Overlaps	ENSMUSG00000129463.1	lncRNA	0.110
1	ENSG00000244625.8	Overlaps,Included	ENSMUSG00000097767.11	lncRNA	0.091
1	ENSG00000244879.11	Overlaps,Included	ENSMUSG00000098024.4	lncRNA	0.098
1	ENSG00000245067.9	Overlaps,Included	ENSMUSG00000106985.3	lncRNA	0.195
1	ENSG00000245146.8	Overlaps	ENSMUSG00000123741.1	lncRNA	0.365
1	ENSG00000245213.8	Overlaps,Included	ENSMUSG00000110419.4	lncRNA	0.223
1	ENSG00000245322.9	Included	ENSMUSG00000105676.3	lncRNA	0.106
1	ENSG00000245384.3	Overlaps,Included	ENSMUSG00000097911.4	lncRNA	0.068
1	ENSG00000245526.14	Included,Equal,Overlaps	ENSMUSG00000050334.15	lncRNA	0.448
1	ENSG00000245552.10	Overlaps	ENSMUSG00000111097.3	lncRNA	0.116
1	ENSG00000245598.8	Overlaps,Included	ENSMUSG00000097842.4	lncRNA	0.330
1	ENSG00000245662.5	Overlaps	ENSMUSG00000099869.8	lncRNA	0.080
1	ENSG00000245694.13	Overlaps,Extends,Included	ENSMUSG00000031736.14	lncRNA	0.451
1	ENSG00000245719.2	Overlaps	ENSMUSG00000142534.1	lncRNA	0.110
1	ENSG00000245864.6	Overlaps,Included	ENSMUSG00000097265.4	lncRNA	0.481
1	ENSG00000245870.6	Overlaps,Equal,Included	ENSMUSG00000120155.2	lncRNA	0.506
1	ENSG00000245904.7	Overlaps,Included	ENSMUSG00000139560.1	lncRNA	0.088
1	ENSG00000245975.3	Included	ENSMUSG00000074213.4	lncRNA	0.380
1	ENSG00000246214.4	Included,Overlaps	ENSMUSG00000134509.1	lncRNA	0.107
1	ENSG00000246250.4	Overlaps	ENSMUSG00000123222.1	lncRNA	0.105
1	ENSG00000246308.5	Included	ENSMUSG00000120003.2	lncRNA	0.089
1	ENSG00000246379.10	Overlaps,Included	ENSMUSG00000097520.5	lncRNA	0.251
1	ENSG00000246548.4	Included,Overlaps	ENSMUSG00000120428.2	lncRNA	0.282
1	ENSG00000246560.4	Included	ENSMUSG00000097032.5	lncRNA	0.207
1	ENSG00000246982.8	Overlaps,Included	ENSMUSG00000117255.2	lncRNA	0.263
1	ENSG00000247287.4	Overlaps	ENSMUSG00000126487.1	lncRNA	0.070
1	ENSG00000247345.3	Overlaps	ENSMUSG00000130287.1	lncRNA	0.598
1	ENSG00000247381.3	Overlaps	ENSMUSG00000092570.9	lncRNA	0.240
1	ENSG00000247400.7	Included,Overlaps	ENSMUSG00000119970.2	lncRNA	0.098
1	ENSG00000247809.12	Overlaps,Included	ENSMUSG00000100005.10	lncRNA	0.303
1	ENSG00000247828.11	Overlaps,Equal,Included	ENSMUSG00000098087.4	lncRNA	0.129
1	ENSG00000248079.5	Overlaps,Included	ENSMUSG00000099361.2	lncRNA	0.452
1	ENSG00000248127.2	Included,Overlaps	ENSMUSG00000100475.3	lncRNA	0.085
1	ENSG00000248174.9	Overlaps	ENSMUSG00000143278.1	lncRNA	0.109
1	ENSG00000248254.1	Included	ENSMUSG00000142140.1	lncRNA	0.420
1	ENSG00000248309.10	Overlaps	ENSMUSG00000130969.1	lncRNA	0.291
1	ENSG00000248323.9	Overlaps,Included	ENSMUSG00000114554.3	lncRNA	0.097
1	ENSG00000248332.6	Included	ENSMUSG00000132074.1	lncRNA	0.124
1	ENSG00000248429.6	Overlaps,Included	ENSMUSG00000102191.4	lncRNA	0.200
1	ENSG00000248441.10	Overlaps,Included	ENSMUSG00000099558.2,ENSMUSG00000099853.5	lncRNA	0.163
1	ENSG00000248464.1	Overlaps	ENSMUSG00000086709.2	lncRNA	0.096
1	ENSG00000248482.2	Overlaps	ENSMUSG00000143510.1	lncRNA	0.372
1	ENSG00000248511.2	Included	ENSMUSG00000108242.2	lncRNA	0.108
1	ENSG00000248529.6	Overlaps	ENSMUSG00000132670.1	lncRNA	0.103
1	ENSG00000248540.4	Overlaps,Included	ENSMUSG00000121691.1	lncRNA	0.095
1	ENSG00000248550.5	Included	ENSMUSG00000098682.11	lncRNA	0.141
1	ENSG00000248555.8	Included	ENSMUSG00000143344.1	lncRNA	0.172
1	ENSG00000248587.9	Overlaps	ENSMUSG00000142480.1	lncRNA	0.156
1	ENSG00000248600.3	Overlaps	ENSMUSG00000124787.1	lncRNA	0.756
1	ENSG00000248690.9	Overlaps,Included	ENSMUSG00000086541.10	lncRNA	0.135
1	ENSG00000248714.8	Included	ENSMUSG00000086191.4	lncRNA	0.060
1	ENSG00000248752.4	Overlaps,Included	ENSMUSG00000136465.1,ENSMUSG00000136425.1	lncRNA	0.395
1	ENSG00000248859.3	Included	ENSMUSG00000100728.3	lncRNA	0.157
1	ENSG00000248898.5	Included	ENSMUSG00000114255.2	lncRNA	0.083
1	ENSG00000249082.3	Overlaps,Included	ENSMUSG00000100096.2	lncRNA	0.270
1	ENSG00000249116.3	Included,Overlaps	ENSMUSG00000143733.1	lncRNA	0.472
1	ENSG00000249131.3	Overlaps,Included	ENSMUSG00000142118.1	lncRNA	0.316
1	ENSG00000249252.6	Overlaps	ENSMUSG00000087290.3	lncRNA	0.163
1	ENSG00000249307.9	Overlaps,Included	ENSMUSG00000104717.3	lncRNA	0.214
1	ENSG00000249330.3	Overlaps	ENSMUSG00000144038.1	lncRNA	0.104
1	ENSG00000249362.4	Overlaps,Included	ENSMUSG00000140497.1	lncRNA	0.140
1	ENSG00000249375.9	Overlaps	ENSMUSG00000131894.1	lncRNA	0.253
1	ENSG00000249464.8	Overlaps	ENSMUSG00000106441.4	lncRNA	0.108
1	ENSG00000249509.2	Overlaps	ENSMUSG00000139860.1	lncRNA	0.208
1	ENSG00000249519.2	Equal,Overlaps	ENSMUSG00000099640.3	lncRNA	0.715
1	ENSG00000249526.2	Overlaps,Included	ENSMUSG00000118347.4	lncRNA	0.272
1	ENSG00000249637.5	Overlaps,Included	ENSMUSG00000119977.2	lncRNA	0.541
1	ENSG00000249669.13	Included,Overlaps	ENSMUSG00000097324.11	lncRNA	0.127
1	ENSG00000249699.2	Overlaps,Included	ENSMUSG00000105912.3	lncRNA	0.200
1	ENSG00000249738.11	Overlaps,Included	ENSMUSG00000138383.1,ENSMUSG00000137103.1	lncRNA	0.075
1	ENSG00000249776.6	Included	ENSMUSG00000101416.2	lncRNA	0.294
1	ENSG00000249859.15	Extends,Included,Overlaps	ENSMUSG00000097039.11	lncRNA	0.115
1	ENSG00000249865.2	Included,Overlaps	ENSMUSG00000113121.3	lncRNA	0.122
1	ENSG00000249937.10	Included	ENSMUSG00000097452.4	lncRNA	0.089
1	ENSG00000249959.7	Overlaps,Included	ENSMUSG00000132262.1	lncRNA	0.156
1	ENSG00000250195.2	Included	ENSMUSG00000102067.3	lncRNA	0.320
1	ENSG00000250208.8	Overlaps,Included	ENSMUSG00000072591.14	lncRNA	0.078
1	ENSG00000250220.2	Overlaps,Included	ENSMUSG00000054945.6	lncRNA	0.260
1	ENSG00000250241.8	Overlaps	ENSMUSG00000097040.9	lncRNA	0.188
1	ENSG00000250286.2	Overlaps	ENSMUSG00000134255.1	lncRNA	0.418
1	ENSG00000250302.4	Included	ENSMUSG00000128868.1	lncRNA	0.066
1	ENSG00000250334.9	Overlaps,Included	ENSMUSG00000097516.9	lncRNA	0.204
1	ENSG00000250379.1	Overlaps	ENSMUSG00000087458.3	lncRNA	0.530
1	ENSG00000250432.6	Included	ENSMUSG00000101356.4	lncRNA	0.277
1	ENSG00000250433.2	Included,Overlaps	ENSMUSG00000140721.1	lncRNA	0.166
1	ENSG00000250448.2	Overlaps	ENSMUSG00000135776.1	lncRNA	0.109
1	ENSG00000250451.6	Equal	ENSMUSG00000135994.1	lncRNA	0.974
1	ENSG00000250467.2	Overlaps,Equal,Included	ENSMUSG00000122852.1	lncRNA	0.438
1	ENSG00000250548.8	Overlaps	ENSMUSG00000120322.2	lncRNA	0.107
1	ENSG00000250635.2	Equal,Included	ENSMUSG00000100320.2	lncRNA	0.254
1	ENSG00000250819.2	Overlaps	ENSMUSG00000029092.12	lncRNA	0.385
1	ENSG00000250838.2	Overlaps,Equal,Included	ENSMUSG00000099928.3	lncRNA	0.925
1	ENSG00000250846.7	Overlaps,Included	ENSMUSG00000132128.1	lncRNA	0.191
1	ENSG00000250900.7	Included	ENSMUSG00000086245.2	lncRNA	0.058
1	ENSG00000250994.4	Overlaps,Included	ENSMUSG00000124699.1	lncRNA	0.270
1	ENSG00000251185.2	Overlaps	ENSMUSG00000107301.3	lncRNA	0.162
1	ENSG00000251191.9	Included	ENSMUSG00000110015.3	lncRNA	0.076
1	ENSG00000251209.12	Included,Overlaps	ENSMUSG00000109524.4,ENSMUSG00000126848.1	lncRNA	0.255
1	ENSG00000251239.2	Included	ENSMUSG00000123914.1	lncRNA	0.590
1	ENSG00000251361.2	Overlaps	ENSMUSG00000114522.3	lncRNA	0.205
1	ENSG00000251377.3	Included	ENSMUSG00000128700.1	lncRNA	0.149
1	ENSG00000251396.10	Overlaps	ENSMUSG00000123256.1	lncRNA	0.236
1	ENSG00000251543.2	Overlaps	ENSMUSG00000100416.2	lncRNA	0.886
1	ENSG00000251562.12	Included,Overlaps,Equal	ENSMUSG00000092341.7	lncRNA	0.640
1	ENSG00000251573.3	Overlaps,Equal	ENSMUSG00000129506.1	lncRNA	0.495
1	ENSG00000251574.9	Equal,Overlaps,Included	ENSMUSG00000101606.2	lncRNA	0.178
1	ENSG00000251575.4	Overlaps	ENSMUSG00000132670.1	lncRNA	0.076
1	ENSG00000251649.3	Overlaps	ENSMUSG00000128548.1	lncRNA	0.338
1	ENSG00000251680.7	Overlaps,Included	ENSMUSG00000124253.1	lncRNA	0.066
1	ENSG00000253123.5	Overlaps	ENSMUSG00000110351.2	lncRNA	0.135
1	ENSG00000253161.8	Overlaps	ENSMUSG00000130034.1	lncRNA	0.281
1	ENSG00000253187.3	Overlaps,Extends,Equal	ENSMUSG00000134655.1	lncRNA	0.823
1	ENSG00000253230.12	Overlaps,Included	ENSMUSG00000097545.10	lncRNA	0.691
1	ENSG00000253302.1	Overlaps	ENSMUSG00000100868.2	lncRNA	0.152
1	ENSG00000253311.4	Overlaps,Included	ENSMUSG00000087172.3	lncRNA	0.107
1	ENSG00000253339.5	Overlaps	ENSMUSG00000132226.1	lncRNA	0.123
1	ENSG00000253361.4	Included	ENSMUSG00000110017.3	lncRNA	0.097
1	ENSG00000253389.3	Overlaps	ENSMUSG00000086741.3	lncRNA	0.212
1	ENSG00000253392.5	Overlaps	ENSMUSG00000090925.4	lncRNA	0.099
1	ENSG00000253405.2	Overlaps,Included	ENSMUSG00000086126.3	lncRNA	0.554
1	ENSG00000253438.6	Overlaps,Included	ENSMUSG00000097493.4,ENSMUSG00000116498.4	lncRNA	0.193
1	ENSG00000253479.7	Overlaps	ENSMUSG00000101314.3	lncRNA	0.331
1	ENSG00000253522.7	Overlaps,Included	ENSMUSG00000136278.1	lncRNA	0.214
1	ENSG00000253552.8	Overlaps	ENSMUSG00000101451.2	lncRNA	0.905
1	ENSG00000253553.10	Overlaps,Included	ENSMUSG00000120707.2	lncRNA	0.143
1	ENSG00000253554.8	Overlaps,Included	ENSMUSG00000119974.2	lncRNA	0.245
1	ENSG00000253563.3	Overlaps,Included	ENSMUSG00000098172.9	lncRNA	0.091
1	ENSG00000253661.4	Overlaps,Equal,Included	ENSMUSG00000086224.10	lncRNA	0.266
1	ENSG00000253687.1	Overlaps	ENSMUSG00000086170.4	lncRNA	0.384
1	ENSG00000253711.1	Overlaps	ENSMUSG00000086233.4	lncRNA	0.232
1	ENSG00000253744.1	Overlaps	ENSMUSG00000120696.2	lncRNA	0.765
1	ENSG00000253925.2	Overlaps	ENSMUSG00000137424.1	lncRNA	0.271
1	ENSG00000253926.2	Included,Overlaps	ENSMUSG00000134252.1	lncRNA	0.134
1	ENSG00000253948.5	Overlaps,Included	ENSMUSG00000115453.3	lncRNA	0.172
1	ENSG00000254024.2	Overlaps,Included	ENSMUSG00000089804.5	lncRNA	0.428
1	ENSG00000254041.1	Included	ENSMUSG00000139549.1	lncRNA	0.561
1	ENSG00000254089.3	Overlaps,Included	ENSMUSG00000134693.1	lncRNA	0.333
1	ENSG00000254111.4	Included,Overlaps	ENSMUSG00000132851.1	lncRNA	0.281
1	ENSG00000254192.1	Included	ENSMUSG00000143471.1	lncRNA	0.417
1	ENSG00000254261.2	Overlaps,Included	ENSMUSG00000126887.1	lncRNA	0.080
1	ENSG00000254288.2	Overlaps	ENSMUSG00000142287.1	lncRNA	0.058
1	ENSG00000254302.3	Overlaps	ENSMUSG00000110223.2	lncRNA	0.242
1	ENSG00000254366.8	Overlaps,Included	ENSMUSG00000134974.1	lncRNA	0.102
1	ENSG00000254369.7	Overlaps	ENSMUSG00000085696.9	lncRNA	0.956
1	ENSG00000254377.9	Overlaps,Equal,Extends,Included	ENSMUSG00000100252.9	lncRNA	0.541
1	ENSG00000254438.2	Included	ENSMUSG00000125348.1	lncRNA	0.679
1	ENSG00000254473.3	Included,Overlaps	ENSMUSG00000127344.1	lncRNA	0.383
1	ENSG00000254531.4	Included	ENSMUSG00000120358.2	lncRNA	0.254
1	ENSG00000254602.3	Overlaps,Included	ENSMUSG00000097187.3	lncRNA	0.280
1	ENSG00000254639.2	Overlaps	ENSMUSG00000087018.3	lncRNA	0.758
1	ENSG00000254703.5	Overlaps	ENSMUSG00000135698.1	lncRNA	0.429
1	ENSG00000254777.6	Included,Overlaps	ENSMUSG00000120700.2	lncRNA	0.166
1	ENSG00000254854.2	Overlaps,Included	ENSMUSG00000111334.3	lncRNA	0.357
1	ENSG00000254863.3	Included,Overlaps	ENSMUSG00000100836.2	lncRNA	0.079
1	ENSG00000254873.2	Overlaps	ENSMUSG00000111082.4	lncRNA	0.453
1	ENSG00000254907.2	Included	ENSMUSG00000045464.8	lncRNA	0.070
1	ENSG00000254968.9	Overlaps	ENSMUSG00000110916.3	lncRNA	0.132
1	ENSG00000255062.3	Overlaps	ENSMUSG00000137722.1	lncRNA	0.173
1	ENSG00000255135.6	Included,Overlaps	ENSMUSG00000120382.2	lncRNA	0.522
1	ENSG00000255248.11	Overlaps,Included,Extends,Equal	ENSMUSG00000074415.18	lncRNA	0.209
1	ENSG00000255308.2	Overlaps	ENSMUSG00000085995.5	lncRNA	0.169
1	ENSG00000255320.3	Included	ENSMUSG00000117710.3	lncRNA	0.060
1	ENSG00000255323.7	Overlaps,Included	ENSMUSG00000102124.3	lncRNA	0.398
1	ENSG00000255384.2	Overlaps	ENSMUSG00000110773.3	lncRNA	0.421
1	ENSG00000255399.7	Included,Overlaps	ENSMUSG00000106795.6	lncRNA	0.148
1	ENSG00000255404.1	Overlaps	ENSMUSG00000121780.2	lncRNA	0.197
1	ENSG00000255406.4	Overlaps,Included	ENSMUSG00000110836.3	lncRNA	0.172
1	ENSG00000255410.3	Overlaps	ENSMUSG00000121844.2	lncRNA	0.618
1	ENSG00000255435.8	Overlaps	ENSMUSG00000110750.3	lncRNA	0.300
1	ENSG00000255520.1	Overlaps	ENSMUSG00000131301.1	lncRNA	0.283
1	ENSG00000255525.1	Included	ENSMUSG00000100156.2	lncRNA	0.432
1	ENSG00000255571.10	Overlaps	ENSMUSG00000097023.11	lncRNA	0.472
1	ENSG00000255618.3	Overlaps,Included	ENSMUSG00000107237.3	lncRNA	0.154
1	ENSG00000255717.10	Included,Overlaps	ENSMUSG00000108414.4	lncRNA	0.142
1	ENSG00000255794.12	Extends,Equal,Included,Overlaps	ENSMUSG00000112117.4	lncRNA	0.853
1	ENSG00000255920.5	Included	ENSMUSG00000097166.4	lncRNA	0.142
1	ENSG00000256008.4	Overlaps,Included	ENSMUSG00000120554.2	lncRNA	0.244
1	ENSG00000256115.7	Overlaps,Included	ENSMUSG00000101659.2	lncRNA	0.074
1	ENSG00000256116.2	Overlaps	ENSMUSG00000138771.1	lncRNA	0.554
1	ENSG00000256315.2	Overlaps	ENSMUSG00000143460.1	lncRNA	0.333
1	ENSG00000256628.5	Included	ENSMUSG00000102101.3	lncRNA	0.255
1	ENSG00000256637.10	Included,Overlaps	ENSMUSG00000100832.4	lncRNA	0.155
1	ENSG00000256690.2	Overlaps	ENSMUSG00000131944.1	lncRNA	0.561
1	ENSG00000256717.2	Included	ENSMUSG00000109844.4	lncRNA	0.184
1	ENSG00000256733.2	Included	ENSMUSG00000140779.1	lncRNA	0.070
1	ENSG00000256742.2	Overlaps,Included	ENSMUSG00000056735.8	lncRNA	0.298
1	ENSG00000257060.10	Overlaps,Included	ENSMUSG00000101843.2,ENSMUSG00000097756.4	lncRNA	0.143
1	ENSG00000257083.8	Overlaps	ENSMUSG00000100558.3	lncRNA	0.202
1	ENSG00000257084.3	Extends,Overlaps	ENSMUSG00000087327.3	lncRNA	0.617
1	ENSG00000257086.2	Overlaps,Included	ENSMUSG00000138687.1	lncRNA	0.077
1	ENSG00000257126.7	Overlaps,Included	ENSMUSG00000112763.4	lncRNA	0.324
1	ENSG00000257242.10	Overlaps,Included	ENSMUSG00000133070.1	lncRNA	0.212
1	ENSG00000257252.8	Included	ENSMUSG00000101517.9	lncRNA	0.142
1	ENSG00000257284.1	Overlaps	ENSMUSG00000127130.1	lncRNA	0.736
1	ENSG00000257285.8	Included,Overlaps	ENSMUSG00000134013.1	lncRNA	0.065
1	ENSG00000257303.5	Overlaps,Included	ENSMUSG00000120290.2	lncRNA	0.410
1	ENSG00000257337.10	Overlaps	ENSMUSG00000135450.1	lncRNA	0.626
1	ENSG00000257346.2	Overlaps	ENSMUSG00000116033.3	lncRNA	0.468
1	ENSG00000257378.1	Overlaps	ENSMUSG00000134617.1	lncRNA	0.085
1	ENSG00000257449.2	Included	ENSMUSG00000097372.3	lncRNA	0.137
1	ENSG00000257453.1	Overlaps	ENSMUSG00000100113.2	lncRNA	0.950
1	ENSG00000257474.6	Overlaps,Included	ENSMUSG00000120482.2	lncRNA	0.214
1	ENSG00000257523.4	Overlaps	ENSMUSG00000100844.3	lncRNA	0.101
1	ENSG00000257545.6	Overlaps	ENSMUSG00000123858.1	lncRNA	0.265
1	ENSG00000257551.2	Overlaps,Included	ENSMUSG00000102158.3	lncRNA	0.527
1	ENSG00000257585.2	Overlaps,Included	ENSMUSG00000112164.3	lncRNA	0.197
1	ENSG00000257588.2	Overlaps,Included	ENSMUSG00000134617.1	lncRNA	0.294
1	ENSG00000257621.10	Included	ENSMUSG00000085622.11	lncRNA	0.104
1	ENSG00000257653.1	Overlaps	ENSMUSG00000100220.2	lncRNA	0.932
1	ENSG00000257703.7	Overlaps	ENSMUSG00000138608.1	lncRNA	0.143
1	ENSG00000257815.10	Overlaps,Included	ENSMUSG00000052291.12	lncRNA	0.068
1	ENSG00000257817.3	Overlaps,Included	ENSMUSG00000087516.10	lncRNA	0.296
1	ENSG00000257913.5	Overlaps	ENSMUSG00000097414.4	lncRNA	0.505
1	ENSG00000257935.5	Overlaps,Equal,Included	ENSMUSG00000098649.5	lncRNA	0.175
1	ENSG00000258017.4	Overlaps	ENSMUSG00000116223.3	lncRNA	0.259
1	ENSG00000258038.7	Included	ENSMUSG00000120526.2	lncRNA	0.106
1	ENSG00000258057.7	Overlaps	ENSMUSG00000143810.1	lncRNA	0.406
1	ENSG00000258099.2	Overlaps,Included	ENSMUSG00000120053.2	lncRNA	0.120
1	ENSG00000258107.4	Overlaps,Included	ENSMUSG00000112353.3	lncRNA	0.383
1	ENSG00000258197.2	Overlaps	ENSMUSG00000086509.4	lncRNA	0.961
1	ENSG00000258249.2	Included	ENSMUSG00000141505.1	lncRNA	0.173
1	ENSG00000258317.2	Overlaps	ENSMUSG00000100548.2	lncRNA	0.329
1	ENSG00000258402.2	Overlaps	ENSMUSG00000138393.1	lncRNA	0.205
1	ENSG00000258444.1	Equal	ENSMUSG00000097652.5	lncRNA	1.0
