spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Mv2	185	285413	70.0926	all_ICs	supported
Mv2	185	37245	84.3124	all_pacBioOnly_ICs	supported
Mv2	185	141546	57.3019	all_ONTonly_ICs	supported
Mv2	185	106622	91.9147	all_pacBio+ONT_ICs	supported
Mv2	185	77750	62.3736	novel_ICs	supported
Mv2	185	7943	76.0605	novel_pacBioOnly_ICs	supported
Mv2	185	43230	51.8084	novel_ONTonly_ICs	supported
Mv2	185	26577	86.3815	novel_pacBio+ONT_ICs	supported
Mv2	185	31121	56.6073	intergenic_ICs	supported
Mv2	185	1367	52.7189	intergenic_pacBioOnly_ICs	supported
Mv2	185	19507	49.1955	intergenic_ONTonly_ICs	supported
Mv2	185	10247	80.4822	intergenic_pacBio+ONT_ICs	supported
Mv2	186	285269	70.0573	all_ICs	supported
Mv2	186	37236	84.292	all_pacBioOnly_ICs	supported
Mv2	186	141436	57.2574	all_ONTonly_ICs	supported
Mv2	186	106597	91.8932	all_pacBio+ONT_ICs	supported
Mv2	186	77684	62.3207	novel_ICs	supported
Mv2	186	7938	76.0126	novel_pacBioOnly_ICs	supported
Mv2	186	43179	51.7473	novel_ONTonly_ICs	supported
Mv2	186	26567	86.349	novel_pacBio+ONT_ICs	supported
Mv2	186	31082	56.5364	intergenic_ICs	supported
Mv2	186	1365	52.6417	intergenic_pacBioOnly_ICs	supported
Mv2	186	19475	49.1148	intergenic_ONTonly_ICs	supported
Mv2	186	10242	80.443	intergenic_pacBio+ONT_ICs	supported
Mv2	187	285114	70.0192	all_ICs	supported
Mv2	187	37227	84.2716	all_pacBioOnly_ICs	supported
Mv2	187	141306	57.2047	all_ONTonly_ICs	supported
Mv2	187	106581	91.8794	all_pacBio+ONT_ICs	supported
Mv2	187	77616	62.2661	novel_ICs	supported
Mv2	187	7936	75.9935	novel_pacBioOnly_ICs	supported
Mv2	187	43119	51.6754	novel_ONTonly_ICs	supported
Mv2	187	26561	86.3295	novel_pacBio+ONT_ICs	supported
Mv2	187	31034	56.4491	intergenic_ICs	supported
Mv2	187	1365	52.6417	intergenic_pacBioOnly_ICs	supported
Mv2	187	19431	49.0038	intergenic_ONTonly_ICs	supported
Mv2	187	10238	80.4116	intergenic_pacBio+ONT_ICs	supported
Mv2	188	284924	69.9725	all_ICs	supported
Mv2	188	37215	84.2445	all_pacBioOnly_ICs	supported
Mv2	188	141150	57.1416	all_ONTonly_ICs	supported
Mv2	188	106559	91.8604	all_pacBio+ONT_ICs	supported
Mv2	188	77531	62.198	novel_ICs	supported
Mv2	188	7934	75.9743	novel_pacBioOnly_ICs	supported
Mv2	188	43045	51.5867	novel_ONTonly_ICs	supported
Mv2	188	26552	86.3003	novel_pacBio+ONT_ICs	supported
Mv2	188	30987	56.3636	intergenic_ICs	supported
Mv2	188	1364	52.6032	intergenic_pacBioOnly_ICs	supported
Mv2	188	19392	48.9055	intergenic_ONTonly_ICs	supported
Mv2	188	10231	80.3566	intergenic_pacBio+ONT_ICs	supported
Mv2	189	284780	69.9372	all_ICs	supported
Mv2	189	37202	84.2151	all_pacBioOnly_ICs	supported
Mv2	189	141041	57.0975	all_ONTonly_ICs	supported
Mv2	189	106537	91.8414	all_pacBio+ONT_ICs	supported
Mv2	189	77472	62.1506	novel_ICs	supported
Mv2	189	7930	75.936	novel_pacBioOnly_ICs	supported
Mv2	189	43003	51.5364	novel_ONTonly_ICs	supported
Mv2	189	26539	86.258	novel_pacBio+ONT_ICs	supported
Mv2	189	30959	56.3126	intergenic_ICs	supported
Mv2	189	1362	52.526	intergenic_pacBioOnly_ICs	supported
Mv2	189	19372	48.855	intergenic_ONTonly_ICs	supported
Mv2	189	10225	80.3095	intergenic_pacBio+ONT_ICs	supported
Mv2	18	339066	83.2689	all_ICs	supported
Mv2	18	40863	92.5025	all_pacBioOnly_ICs	supported
Mv2	18	185857	75.2403	all_ONTonly_ICs	supported
Mv2	18	112346	96.8492	all_pacBio+ONT_ICs	supported
Mv2	18	101313	81.2767	novel_ICs	supported
Mv2	18	9340	89.4379	novel_pacBioOnly_ICs	supported
Mv2	18	62646	75.0773	novel_ONTonly_ICs	supported
Mv2	18	29327	95.3197	novel_pacBio+ONT_ICs	supported
Mv2	18	44184	80.3682	intergenic_ICs	supported
Mv2	18	2061	79.4832	intergenic_pacBioOnly_ICs	supported
Mv2	18	30242	76.2685	intergenic_ONTonly_ICs	supported
Mv2	18	11881	93.3161	intergenic_pacBio+ONT_ICs	supported
Mv2	190	284587	69.8898	all_ICs	supported
Mv2	190	37187	84.1811	all_pacBioOnly_ICs	supported
Mv2	190	140892	57.0371	all_ONTonly_ICs	supported
Mv2	190	106508	91.8164	all_pacBio+ONT_ICs	supported
Mv2	190	77379	62.076	novel_ICs	supported
Mv2	190	7926	75.8977	novel_pacBioOnly_ICs	supported
Mv2	190	42930	51.4489	novel_ONTonly_ICs	supported
Mv2	190	26523	86.206	novel_pacBio+ONT_ICs	supported
Mv2	190	30912	56.2271	intergenic_ICs	supported
Mv2	190	1360	52.4489	intergenic_pacBioOnly_ICs	supported
Mv2	190	19336	48.7642	intergenic_ONTonly_ICs	supported
Mv2	190	10216	80.2388	intergenic_pacBio+ONT_ICs	supported
Mv2	191	284436	69.8527	all_ICs	supported
Mv2	191	37177	84.1585	all_pacBioOnly_ICs	supported
Mv2	191	140778	56.991	all_ONTonly_ICs	supported
Mv2	191	106481	91.7932	all_pacBio+ONT_ICs	supported
Mv2	191	77300	62.0126	novel_ICs	supported
Mv2	191	7921	75.8499	novel_pacBioOnly_ICs	supported
Mv2	191	42869	51.3758	novel_ONTonly_ICs	supported
Mv2	191	26510	86.1637	novel_pacBio+ONT_ICs	supported
Mv2	191	30871	56.1526	intergenic_ICs	supported
Mv2	191	1358	52.3718	intergenic_pacBioOnly_ICs	supported
Mv2	191	19307	48.6911	intergenic_ONTonly_ICs	supported
Mv2	191	10206	80.1602	intergenic_pacBio+ONT_ICs	supported
Mv2	192	284301	69.8195	all_ICs	supported
Mv2	192	37165	84.1313	all_pacBioOnly_ICs	supported
Mv2	192	140675	56.9493	all_ONTonly_ICs	supported
Mv2	192	106461	91.7759	all_pacBio+ONT_ICs	supported
Mv2	192	77249	61.9717	novel_ICs	supported
Mv2	192	7918	75.8211	novel_pacBioOnly_ICs	supported
Mv2	192	42831	51.3303	novel_ONTonly_ICs	supported
Mv2	192	26500	86.1312	novel_pacBio+ONT_ICs	supported
Mv2	192	30843	56.1016	intergenic_ICs	supported
Mv2	192	1356	52.2946	intergenic_pacBioOnly_ICs	supported
Mv2	192	19284	48.6331	intergenic_ONTonly_ICs	supported
Mv2	192	10203	80.1367	intergenic_pacBio+ONT_ICs	supported
Mv2	193	284146	69.7815	all_ICs	supported
Mv2	193	37151	84.0996	all_pacBioOnly_ICs	supported
Mv2	193	140562	56.9035	all_ONTonly_ICs	supported
Mv2	193	106433	91.7518	all_pacBio+ONT_ICs	supported
Mv2	193	77179	61.9156	novel_ICs	supported
Mv2	193	7913	75.7732	novel_pacBioOnly_ICs	supported
Mv2	193	42780	51.2691	novel_ONTonly_ICs	supported
Mv2	193	26486	86.0857	novel_pacBio+ONT_ICs	supported
Mv2	193	30795	56.0143	intergenic_ICs	supported
Mv2	193	1354	52.2175	intergenic_pacBioOnly_ICs	supported
Mv2	193	19250	48.5474	intergenic_ONTonly_ICs	supported
Mv2	193	10191	80.0424	intergenic_pacBio+ONT_ICs	supported
Mv2	194	283986	69.7422	all_ICs	supported
Mv2	194	37146	84.0883	all_pacBioOnly_ICs	supported
Mv2	194	140430	56.8501	all_ONTonly_ICs	supported
Mv2	194	106410	91.732	all_pacBio+ONT_ICs	supported
Mv2	194	77104	61.8554	novel_ICs	supported
Mv2	194	7910	75.7445	novel_pacBioOnly_ICs	supported
Mv2	194	42718	51.1948	novel_ONTonly_ICs	supported
Mv2	194	26476	86.0532	novel_pacBio+ONT_ICs	supported
Mv2	194	30753	55.9379	intergenic_ICs	supported
Mv2	194	1353	52.1789	intergenic_pacBioOnly_ICs	supported
Mv2	194	19215	48.4591	intergenic_ONTonly_ICs	supported
Mv2	194	10185	79.9953	intergenic_pacBio+ONT_ICs	supported
Mv2	195	283822	69.7019	all_ICs	supported
Mv2	195	37134	84.0611	all_pacBioOnly_ICs	supported
Mv2	195	140296	56.7959	all_ONTonly_ICs	supported
Mv2	195	106392	91.7165	all_pacBio+ONT_ICs	supported
Mv2	195	77039	61.8033	novel_ICs	supported
Mv2	195	7905	75.6966	novel_pacBioOnly_ICs	supported
Mv2	195	42662	51.1277	novel_ONTonly_ICs	supported
Mv2	195	26472	86.0402	novel_pacBio+ONT_ICs	supported
Mv2	195	30712	55.8634	intergenic_ICs	supported
Mv2	195	1350	52.0632	intergenic_pacBioOnly_ICs	supported
Mv2	195	19181	48.3733	intergenic_ONTonly_ICs	supported
Mv2	195	10181	79.9639	intergenic_pacBio+ONT_ICs	supported
Mv2	196	283664	69.6631	all_ICs	supported
Mv2	196	37124	84.0385	all_pacBioOnly_ICs	supported
Mv2	196	140176	56.7473	all_ONTonly_ICs	supported
Mv2	196	106364	91.6923	all_pacBio+ONT_ICs	supported
Mv2	196	76985	61.7599	novel_ICs	supported
Mv2	196	7905	75.6966	novel_pacBioOnly_ICs	supported
Mv2	196	42619	51.0762	novel_ONTonly_ICs	supported
Mv2	196	26461	86.0045	novel_pacBio+ONT_ICs	supported
Mv2	196	30678	55.8015	intergenic_ICs	supported
Mv2	196	1350	52.0632	intergenic_pacBioOnly_ICs	supported
Mv2	196	19155	48.3078	intergenic_ONTonly_ICs	supported
Mv2	196	10173	79.901	intergenic_pacBio+ONT_ICs	supported
Mv2	197	283495	69.6216	all_ICs	supported
Mv2	197	37110	84.0068	all_pacBioOnly_ICs	supported
Mv2	197	140043	56.6934	all_ONTonly_ICs	supported
Mv2	197	106342	91.6733	all_pacBio+ONT_ICs	supported
Mv2	197	76894	61.6869	novel_ICs	supported
Mv2	197	7897	75.62	novel_pacBioOnly_ICs	supported
Mv2	197	42549	50.9923	novel_ONTonly_ICs	supported
Mv2	197	26448	85.9622	novel_pacBio+ONT_ICs	supported
Mv2	197	30622	55.6997	intergenic_ICs	supported
Mv2	197	1344	51.8319	intergenic_pacBioOnly_ICs	supported
Mv2	197	19115	48.2069	intergenic_ONTonly_ICs	supported
Mv2	197	10163	79.8225	intergenic_pacBio+ONT_ICs	supported
Mv2	198	283321	69.5789	all_ICs	supported
Mv2	198	37094	83.9706	all_pacBioOnly_ICs	supported
Mv2	198	139905	56.6376	all_ONTonly_ICs	supported
Mv2	198	106322	91.6561	all_pacBio+ONT_ICs	supported
Mv2	198	76824	61.6308	novel_ICs	supported
Mv2	198	7890	75.553	novel_pacBioOnly_ICs	supported
Mv2	198	42492	50.924	novel_ONTonly_ICs	supported
Mv2	198	26442	85.9427	novel_pacBio+ONT_ICs	supported
Mv2	198	30587	55.636	intergenic_ICs	supported
Mv2	198	1338	51.6005	intergenic_pacBioOnly_ICs	supported
Mv2	198	19090	48.1439	intergenic_ONTonly_ICs	supported
Mv2	198	10159	79.7911	intergenic_pacBio+ONT_ICs	supported
Mv2	199	283155	69.5381	all_ICs	supported
Mv2	199	37085	83.9502	all_pacBioOnly_ICs	supported
Mv2	199	139773	56.5841	all_ONTonly_ICs	supported
Mv2	199	106297	91.6346	all_pacBio+ONT_ICs	supported
Mv2	199	76749	61.5706	novel_ICs	supported
Mv2	199	7885	75.5051	novel_pacBioOnly_ICs	supported
Mv2	199	42436	50.8569	novel_ONTonly_ICs	supported
Mv2	199	26428	85.8972	novel_pacBio+ONT_ICs	supported
Mv2	199	30546	55.5614	intergenic_ICs	supported
Mv2	199	1333	51.4076	intergenic_pacBioOnly_ICs	supported
Mv2	199	19062	48.0732	intergenic_ONTonly_ICs	supported
Mv2	199	10151	79.7282	intergenic_pacBio+ONT_ICs	supported
Mv2	19	338259	83.0707	all_ICs	supported
Mv2	19	40809	92.3803	all_pacBioOnly_ICs	supported
Mv2	19	185159	74.9577	all_ONTonly_ICs	supported
Mv2	19	112291	96.8018	all_pacBio+ONT_ICs	supported
Mv2	19	100999	81.0248	novel_ICs	supported
Mv2	19	9322	89.2655	novel_pacBioOnly_ICs	supported
Mv2	19	62378	74.7561	novel_ONTonly_ICs	supported
Mv2	19	29299	95.2287	novel_pacBio+ONT_ICs	supported
Mv2	19	44021	80.0717	intergenic_ICs	supported
Mv2	19	2054	79.2133	intergenic_pacBioOnly_ICs	supported
Mv2	19	30099	75.9079	intergenic_ONTonly_ICs	supported
Mv2	19	11868	93.2139	intergenic_pacBio+ONT_ICs	supported
Mv2	1	365134	89.6708	all_ICs	supported
Mv2	1	42350	95.8687	all_pacBioOnly_ICs	supported
Mv2	1	208802	84.5291	all_ONTonly_ICs	supported
Mv2	1	113982	98.2595	all_pacBio+ONT_ICs	supported
Mv2	1	110324	88.5056	novel_ICs	supported
Mv2	1	9877	94.5801	novel_pacBioOnly_ICs	supported
Mv2	1	70512	84.5042	novel_ONTonly_ICs	supported
Mv2	1	29935	97.2958	novel_pacBio+ONT_ICs	supported
Mv2	1	48882	88.9135	intergenic_ICs	supported
Mv2	1	2324	89.6259	intergenic_pacBioOnly_ICs	supported
Mv2	1	34352	86.6337	intergenic_ONTonly_ICs	supported
Mv2	1	12206	95.8687	intergenic_pacBio+ONT_ICs	supported
Mv2	200	282987	69.4968	all_ICs	supported
Mv2	200	37079	83.9366	all_pacBioOnly_ICs	supported
Mv2	200	139629	56.5258	all_ONTonly_ICs	supported
Mv2	200	106279	91.619	all_pacBio+ONT_ICs	supported
Mv2	200	76662	61.5008	novel_ICs	supported
Mv2	200	7881	75.4668	novel_pacBioOnly_ICs	supported
Mv2	200	42359	50.7646	novel_ONTonly_ICs	supported
Mv2	200	26422	85.8777	novel_pacBio+ONT_ICs	supported
Mv2	200	30501	55.4796	intergenic_ICs	supported
Mv2	200	1331	51.3305	intergenic_pacBioOnly_ICs	supported
Mv2	200	19022	47.9724	intergenic_ONTonly_ICs	supported
Mv2	200	10148	79.7047	intergenic_pacBio+ONT_ICs	supported
Mv2	201	282855	69.4644	all_ICs	supported
Mv2	201	37071	83.9185	all_pacBioOnly_ICs	supported
Mv2	201	139529	56.4854	all_ONTonly_ICs	supported
Mv2	201	106255	91.5983	all_pacBio+ONT_ICs	supported
Mv2	201	76607	61.4567	novel_ICs	supported
Mv2	201	7877	75.4285	novel_pacBioOnly_ICs	supported
Mv2	201	42318	50.7155	novel_ONTonly_ICs	supported
Mv2	201	26412	85.8452	novel_pacBio+ONT_ICs	supported
Mv2	201	30467	55.4177	intergenic_ICs	supported
Mv2	201	1328	51.2148	intergenic_pacBioOnly_ICs	supported
Mv2	201	18997	47.9093	intergenic_ONTonly_ICs	supported
Mv2	201	10142	79.6576	intergenic_pacBio+ONT_ICs	supported
Mv2	202	282701	69.4266	all_ICs	supported
Mv2	202	37065	83.9049	all_pacBioOnly_ICs	supported
Mv2	202	139406	56.4356	all_ONTonly_ICs	supported
Mv2	202	106230	91.5768	all_pacBio+ONT_ICs	supported
Mv2	202	76538	61.4013	novel_ICs	supported
Mv2	202	7872	75.3806	novel_pacBioOnly_ICs	supported
Mv2	202	42262	50.6484	novel_ONTonly_ICs	supported
Mv2	202	26404	85.8192	novel_pacBio+ONT_ICs	supported
Mv2	202	30430	55.3504	intergenic_ICs	supported
Mv2	202	1327	51.1762	intergenic_pacBioOnly_ICs	supported
Mv2	202	18967	47.8337	intergenic_ONTonly_ICs	supported
Mv2	202	10136	79.6104	intergenic_pacBio+ONT_ICs	supported
Mv2	203	282550	69.3895	all_ICs	supported
Mv2	203	37050	83.871	all_pacBioOnly_ICs	supported
Mv2	203	139292	56.3894	all_ONTonly_ICs	supported
Mv2	203	106208	91.5578	all_pacBio+ONT_ICs	supported
Mv2	203	76468	61.3452	novel_ICs	supported
Mv2	203	7864	75.304	novel_pacBioOnly_ICs	supported
Mv2	203	42212	50.5884	novel_ONTonly_ICs	supported
Mv2	203	26392	85.7802	novel_pacBio+ONT_ICs	supported
Mv2	203	30388	55.274	intergenic_ICs	supported
Mv2	203	1322	50.9834	intergenic_pacBioOnly_ICs	supported
Mv2	203	18938	47.7605	intergenic_ONTonly_ICs	supported
Mv2	203	10128	79.5476	intergenic_pacBio+ONT_ICs	supported
Mv2	204	282405	69.3539	all_ICs	supported
Mv2	204	37045	83.8596	all_pacBioOnly_ICs	supported
Mv2	204	139175	56.342	all_ONTonly_ICs	supported
Mv2	204	106185	91.538	all_pacBio+ONT_ICs	supported
Mv2	204	76392	61.2842	novel_ICs	supported
Mv2	204	7862	75.2849	novel_pacBioOnly_ICs	supported
Mv2	204	42150	50.5141	novel_ONTonly_ICs	supported
Mv2	204	26380	85.7412	novel_pacBio+ONT_ICs	supported
Mv2	204	30342	55.1904	intergenic_ICs	supported
Mv2	204	1321	50.9449	intergenic_pacBioOnly_ICs	supported
Mv2	204	18900	47.6647	intergenic_ONTonly_ICs	supported
Mv2	204	10121	79.4926	intergenic_pacBio+ONT_ICs	supported
Mv2	205	282255	69.3171	all_ICs	supported
Mv2	205	37035	83.837	all_pacBioOnly_ICs	supported
Mv2	205	139066	56.2979	all_ONTonly_ICs	supported
Mv2	205	106154	91.5113	all_pacBio+ONT_ICs	supported
Mv2	205	76323	61.2289	novel_ICs	supported
Mv2	205	7859	75.2562	novel_pacBioOnly_ICs	supported
Mv2	205	42100	50.4542	novel_ONTonly_ICs	supported
Mv2	205	26364	85.6892	novel_pacBio+ONT_ICs	supported
Mv2	205	30305	55.1231	intergenic_ICs	supported
Mv2	205	1319	50.8677	intergenic_pacBioOnly_ICs	supported
Mv2	205	18875	47.6016	intergenic_ONTonly_ICs	supported
Mv2	205	10111	79.4141	intergenic_pacBio+ONT_ICs	supported
Mv2	206	282106	69.2805	all_ICs	supported
Mv2	206	37028	83.8212	all_pacBioOnly_ICs	supported
Mv2	206	138941	56.2473	all_ONTonly_ICs	supported
Mv2	206	106137	91.4966	all_pacBio+ONT_ICs	supported
Mv2	206	76260	61.1783	novel_ICs	supported
Mv2	206	7856	75.2274	novel_pacBioOnly_ICs	supported
Mv2	206	42047	50.3907	novel_ONTonly_ICs	supported
Mv2	206	26357	85.6665	novel_pacBio+ONT_ICs	supported
Mv2	206	30269	55.0576	intergenic_ICs	supported
Mv2	206	1318	50.8292	intergenic_pacBioOnly_ICs	supported
Mv2	206	18845	47.526	intergenic_ONTonly_ICs	supported
Mv2	206	10106	79.3748	intergenic_pacBio+ONT_ICs	supported
Mv2	207	281954	69.2432	all_ICs	supported
Mv2	207	37015	83.7917	all_pacBioOnly_ICs	supported
Mv2	207	138826	56.2008	all_ONTonly_ICs	supported
Mv2	207	106113	91.4759	all_pacBio+ONT_ICs	supported
Mv2	207	76192	61.1238	novel_ICs	supported
Mv2	207	7850	75.17	novel_pacBioOnly_ICs	supported
Mv2	207	41996	50.3296	novel_ONTonly_ICs	supported
Mv2	207	26346	85.6307	novel_pacBio+ONT_ICs	supported
Mv2	207	30227	54.9812	intergenic_ICs	supported
Mv2	207	1315	50.7135	intergenic_pacBioOnly_ICs	supported
Mv2	207	18813	47.4453	intergenic_ONTonly_ICs	supported
Mv2	207	10099	79.3198	intergenic_pacBio+ONT_ICs	supported
Mv2	208	281811	69.208	all_ICs	supported
Mv2	208	37003	83.7646	all_pacBioOnly_ICs	supported
Mv2	208	138716	56.1562	all_ONTonly_ICs	supported
Mv2	208	106092	91.4578	all_pacBio+ONT_ICs	supported
Mv2	208	76120	61.066	novel_ICs	supported
Mv2	208	7843	75.1029	novel_pacBioOnly_ICs	supported
Mv2	208	41944	50.2673	novel_ONTonly_ICs	supported
Mv2	208	26333	85.5885	novel_pacBio+ONT_ICs	supported
Mv2	208	30189	54.9121	intergenic_ICs	supported
Mv2	208	1310	50.5206	intergenic_pacBioOnly_ICs	supported
Mv2	208	18784	47.3721	intergenic_ONTonly_ICs	supported
Mv2	208	10095	79.2884	intergenic_pacBio+ONT_ICs	supported
Mv2	209	281624	69.1621	all_ICs	supported
Mv2	209	36988	83.7306	all_pacBioOnly_ICs	supported
Mv2	209	138572	56.0979	all_ONTonly_ICs	supported
Mv2	209	106064	91.4337	all_pacBio+ONT_ICs	supported
Mv2	209	76025	60.9898	novel_ICs	supported
Mv2	209	7834	75.0168	novel_pacBioOnly_ICs	supported
Mv2	209	41877	50.187	novel_ONTonly_ICs	supported
Mv2	209	26314	85.5267	novel_pacBio+ONT_ICs	supported
Mv2	209	30143	54.8284	intergenic_ICs	supported
Mv2	209	1308	50.4435	intergenic_pacBioOnly_ICs	supported
Mv2	209	18749	47.2839	intergenic_ONTonly_ICs	supported
Mv2	209	10086	79.2177	intergenic_pacBio+ONT_ICs	supported
Mv2	20	337476	82.8784	all_ICs	supported
Mv2	20	40761	92.2716	all_pacBioOnly_ICs	supported
Mv2	20	184481	74.6832	all_ONTonly_ICs	supported
Mv2	20	112234	96.7526	all_pacBio+ONT_ICs	supported
Mv2	20	100704	80.7881	novel_ICs	supported
Mv2	20	9308	89.1315	novel_pacBioOnly_ICs	supported
Mv2	20	62123	74.4505	novel_ONTonly_ICs	supported
Mv2	20	29273	95.1441	novel_pacBio+ONT_ICs	supported
Mv2	20	43855	79.7697	intergenic_ICs	supported
Mv2	20	2049	79.0204	intergenic_pacBioOnly_ICs	supported
Mv2	20	29953	75.5397	intergenic_ONTonly_ICs	supported
Mv2	20	11853	93.0961	intergenic_pacBio+ONT_ICs	supported
Mv2	210	281455	69.1206	all_ICs	supported
Mv2	210	36975	83.7012	all_pacBioOnly_ICs	supported
Mv2	210	138437	56.0433	all_ONTonly_ICs	supported
Mv2	210	106043	91.4156	all_pacBio+ONT_ICs	supported
Mv2	210	75940	60.9216	novel_ICs	supported
Mv2	210	7833	75.0072	novel_pacBioOnly_ICs	supported
Mv2	210	41807	50.1031	novel_ONTonly_ICs	supported
Mv2	210	26300	85.4812	novel_pacBio+ONT_ICs	supported
Mv2	210	30097	54.7447	intergenic_ICs	supported
Mv2	210	1307	50.4049	intergenic_pacBioOnly_ICs	supported
Mv2	210	18711	47.188	intergenic_ONTonly_ICs	supported
Mv2	210	10079	79.1627	intergenic_pacBio+ONT_ICs	supported
Mv2	211	281311	69.0853	all_ICs	supported
Mv2	211	36964	83.6763	all_pacBioOnly_ICs	supported
Mv2	211	138318	55.9951	all_ONTonly_ICs	supported
Mv2	211	106029	91.4035	all_pacBio+ONT_ICs	supported
Mv2	211	75862	60.859	novel_ICs	supported
Mv2	211	7829	74.9689	novel_pacBioOnly_ICs	supported
Mv2	211	41743	50.0264	novel_ONTonly_ICs	supported
Mv2	211	26290	85.4487	novel_pacBio+ONT_ICs	supported
Mv2	211	30057	54.672	intergenic_ICs	supported
Mv2	211	1305	50.3278	intergenic_pacBioOnly_ICs	supported
Mv2	211	18678	47.1048	intergenic_ONTonly_ICs	supported
Mv2	211	10074	79.1235	intergenic_pacBio+ONT_ICs	supported
Mv2	212	281175	69.0519	all_ICs	supported
Mv2	212	36957	83.6604	all_pacBioOnly_ICs	supported
Mv2	212	138215	55.9534	all_ONTonly_ICs	supported
Mv2	212	106003	91.3811	all_pacBio+ONT_ICs	supported
Mv2	212	75806	60.8141	novel_ICs	supported
Mv2	212	7828	74.9593	novel_pacBioOnly_ICs	supported
Mv2	212	41695	49.9688	novel_ONTonly_ICs	supported
Mv2	212	26283	85.4259	novel_pacBio+ONT_ICs	supported
Mv2	212	30028	54.6192	intergenic_ICs	supported
Mv2	212	1305	50.3278	intergenic_pacBioOnly_ICs	supported
Mv2	212	18654	47.0443	intergenic_ONTonly_ICs	supported
Mv2	212	10069	79.0842	intergenic_pacBio+ONT_ICs	supported
Mv2	213	281007	69.0106	all_ICs	supported
Mv2	213	36942	83.6265	all_pacBioOnly_ICs	supported
Mv2	213	138085	55.9008	all_ONTonly_ICs	supported
Mv2	213	105980	91.3613	all_pacBio+ONT_ICs	supported
Mv2	213	75734	60.7563	novel_ICs	supported
Mv2	213	7820	74.8827	novel_pacBioOnly_ICs	supported
Mv2	213	41643	49.9065	novel_ONTonly_ICs	supported
Mv2	213	26271	85.3869	novel_pacBio+ONT_ICs	supported
Mv2	213	29988	54.5464	intergenic_ICs	supported
Mv2	213	1300	50.135	intergenic_pacBioOnly_ICs	supported
Mv2	213	18628	46.9787	intergenic_ONTonly_ICs	supported
Mv2	213	10060	79.0135	intergenic_pacBio+ONT_ICs	supported
Mv2	214	280834	68.9681	all_ICs	supported
Mv2	214	36929	83.5971	all_pacBioOnly_ICs	supported
Mv2	214	137947	55.8449	all_ONTonly_ICs	supported
Mv2	214	105958	91.3423	all_pacBio+ONT_ICs	supported
Mv2	214	75662	60.6986	novel_ICs	supported
Mv2	214	7815	74.8348	novel_pacBioOnly_ICs	supported
Mv2	214	41584	49.8358	novel_ONTonly_ICs	supported
Mv2	214	26263	85.3609	novel_pacBio+ONT_ICs	supported
Mv2	214	29945	54.4682	intergenic_ICs	supported
Mv2	214	1298	50.0578	intergenic_pacBioOnly_ICs	supported
Mv2	214	18595	46.8955	intergenic_ONTonly_ICs	supported
Mv2	214	10052	78.9507	intergenic_pacBio+ONT_ICs	supported
Mv2	215	280662	68.9259	all_ICs	supported
Mv2	215	36922	83.5812	all_pacBioOnly_ICs	supported
Mv2	215	137805	55.7874	all_ONTonly_ICs	supported
Mv2	215	105935	91.3225	all_pacBio+ONT_ICs	supported
Mv2	215	75584	60.636	novel_ICs	supported
Mv2	215	7810	74.7869	novel_pacBioOnly_ICs	supported
Mv2	215	41522	49.7615	novel_ONTonly_ICs	supported
Mv2	215	26252	85.3252	novel_pacBio+ONT_ICs	supported
Mv2	215	29903	54.3918	intergenic_ICs	supported
Mv2	215	1295	49.9422	intergenic_pacBioOnly_ICs	supported
Mv2	215	18562	46.8123	intergenic_ONTonly_ICs	supported
Mv2	215	10046	78.9036	intergenic_pacBio+ONT_ICs	supported
Mv2	216	280511	68.8888	all_ICs	supported
Mv2	216	36912	83.5586	all_pacBioOnly_ICs	supported
Mv2	216	137681	55.7372	all_ONTonly_ICs	supported
Mv2	216	105918	91.3078	all_pacBio+ONT_ICs	supported
Mv2	216	75508	60.575	novel_ICs	supported
Mv2	216	7807	74.7582	novel_pacBioOnly_ICs	supported
Mv2	216	41460	49.6872	novel_ONTonly_ICs	supported
Mv2	216	26241	85.2894	novel_pacBio+ONT_ICs	supported
Mv2	216	29864	54.3209	intergenic_ICs	supported
Mv2	216	1293	49.865	intergenic_pacBioOnly_ICs	supported
Mv2	216	18530	46.7316	intergenic_ONTonly_ICs	supported
Mv2	216	10041	78.8643	intergenic_pacBio+ONT_ICs	supported
Mv2	217	280353	68.85	all_ICs	supported
Mv2	217	36895	83.5201	all_pacBioOnly_ICs	supported
Mv2	217	137567	55.6911	all_ONTonly_ICs	supported
Mv2	217	105891	91.2846	all_pacBio+ONT_ICs	supported
Mv2	217	75440	60.5205	novel_ICs	supported
Mv2	217	7798	74.672	novel_pacBioOnly_ICs	supported
Mv2	217	41415	49.6333	novel_ONTonly_ICs	supported
Mv2	217	26227	85.2439	novel_pacBio+ONT_ICs	supported
Mv2	217	29825	54.25	intergenic_ICs	supported
Mv2	217	1288	49.6722	intergenic_pacBioOnly_ICs	supported
Mv2	217	18504	46.666	intergenic_ONTonly_ICs	supported
Mv2	217	10033	78.8014	intergenic_pacBio+ONT_ICs	supported
Mv2	218	280211	68.8151	all_ICs	supported
Mv2	218	36886	83.4997	all_pacBioOnly_ICs	supported
Mv2	218	137458	55.647	all_ONTonly_ICs	supported
Mv2	218	105867	91.2639	all_pacBio+ONT_ICs	supported
Mv2	218	75365	60.4603	novel_ICs	supported
Mv2	218	7792	74.6146	novel_pacBioOnly_ICs	supported
Mv2	218	41356	49.5626	novel_ONTonly_ICs	supported
